id,hhid,age,gender,relationShip,race,occupation,driversLicense,workplace,income,nationality,education,homeZone,disability,schoolId
1655,1655,19,1,single,unknown,2,true,-1,767,UNKNOWN,2,2058,0,0
1656,1656,31,2,single,unknown,2,true,-1,1533,UNKNOWN,2,395,0,0
1657,1657,24,1,single,unknown,2,true,-1,1167,UNKNOWN,2,3313,0,0
1658,1658,95,2,single,unknown,2,true,-1,2300,UNKNOWN,2,2043,0,0
1659,1659,42,1,single,unknown,2,true,-1,2278,UNKNOWN,2,1480,0,0
1660,1660,33,1,single,unknown,2,true,-1,3400,UNKNOWN,2,884,0,0
1661,1661,20,1,single,unknown,2,true,-1,800,UNKNOWN,2,1708,0,0
1662,1662,17,2,single,unknown,2,false,-1,1783,UNKNOWN,2,778,0,0
1663,1663,58,1,single,unknown,2,true,-1,2733,UNKNOWN,2,2234,0,0
1664,1664,66,2,single,unknown,2,true,-1,1167,UNKNOWN,2,2240,0,0
1665,1665,73,2,single,unknown,2,true,-1,1167,UNKNOWN,2,1482,0,0
1666,1666,90,2,single,unknown,2,true,-1,2733,UNKNOWN,2,3013,2,0
1667,1667,36,1,single,unknown,2,true,-1,1200,UNKNOWN,2,1844,0,0
1668,1668,35,1,single,unknown,2,true,-1,2300,UNKNOWN,2,532,0,0
1669,1669,53,1,single,unknown,2,true,-1,1952,UNKNOWN,2,2028,0,0
1670,1670,55,1,single,unknown,2,true,-1,1750,UNKNOWN,2,348,0,0
1671,1671,88,2,single,unknown,2,true,-1,1750,UNKNOWN,2,3204,2,0
1672,1672,58,2,single,unknown,2,true,-1,2300,UNKNOWN,2,2613,0,0
1673,1673,30,2,single,unknown,2,true,-1,2278,UNKNOWN,2,194,0,0
1674,1674,60,1,single,unknown,2,true,-1,1200,UNKNOWN,2,3042,2,0
1675,1675,3,2,single,unknown,2,false,-1,1278,UNKNOWN,2,2086,0,0
1676,1676,10,2,single,unknown,2,false,-1,1952,UNKNOWN,2,2256,0,0
1677,1677,32,1,single,unknown,2,true,-1,1750,UNKNOWN,2,1501,0,0
1678,1678,68,2,single,unknown,2,true,-1,700,UNKNOWN,2,1313,0,0
1679,1679,22,1,single,unknown,2,true,-1,1200,UNKNOWN,2,1977,0,0
1680,1680,21,1,single,unknown,2,true,-1,800,UNKNOWN,2,3437,0,0
1681,1681,22,1,single,unknown,2,true,-1,1167,UNKNOWN,2,1552,0,0
1682,1682,53,1,single,unknown,2,true,-1,1650,UNKNOWN,2,1050,0,0
1683,1683,41,1,single,unknown,2,true,-1,2905,UNKNOWN,2,12,0,0
1684,1684,52,1,single,unknown,2,true,-1,3300,UNKNOWN,2,358,0,0
1685,1685,55,1,single,unknown,2,true,-1,3400,UNKNOWN,2,247,0,0
1686,1686,86,2,single,unknown,2,true,-1,1167,UNKNOWN,2,1305,0,0
1687,1687,49,1,single,unknown,2,true,-1,2300,UNKNOWN,2,1459,0,0
1688,1688,44,1,single,unknown,2,true,-1,1167,UNKNOWN,2,1462,0,0
1689,1689,62,1,single,unknown,2,true,-1,1750,UNKNOWN,2,3485,0,0
1690,1690,75,2,single,unknown,2,true,-1,2300,UNKNOWN,2,1198,0,0
1691,1691,8,2,single,unknown,2,false,-1,462,UNKNOWN,2,1684,0,0
1692,1692,79,2,single,unknown,2,true,-1,1200,UNKNOWN,2,2967,0,0
1693,1693,1,2,single,unknown,2,false,-1,1952,UNKNOWN,2,2214,0,0
1694,1694,40,1,single,unknown,2,true,-1,3389,UNKNOWN,2,2620,0,0
1695,1695,54,1,single,unknown,2,true,-1,2733,UNKNOWN,2,1099,0,0
1696,1696,19,1,single,unknown,2,true,-1,1167,UNKNOWN,2,1165,0,0
1697,1697,11,2,single,unknown,2,false,-1,583,UNKNOWN,2,303,0,0
1698,1698,52,1,single,unknown,2,true,-1,2800,UNKNOWN,2,87,0,0
1699,1699,41,1,single,unknown,2,true,-1,2125,UNKNOWN,2,3290,0,0
1700,1700,35,1,single,unknown,2,true,-1,1333,UNKNOWN,2,65,0,0
1701,1701,58,1,single,unknown,2,true,-1,1200,UNKNOWN,2,2441,0,0
1702,1702,47,1,single,unknown,2,true,-1,2905,UNKNOWN,2,2381,0,0
1703,1703,41,1,single,unknown,2,true,-1,2050,UNKNOWN,2,807,0,0
1704,1704,40,2,single,unknown,2,true,-1,1346,UNKNOWN,2,366,0,0
1705,1705,12,2,single,unknown,2,false,-1,2125,UNKNOWN,2,704,0,0
1706,1706,42,1,single,unknown,2,true,-1,2217,UNKNOWN,2,2449,0,0
1707,1707,2,2,single,unknown,2,false,-1,1556,UNKNOWN,2,1624,0,0
1708,1708,11,2,single,unknown,2,false,-1,1640,UNKNOWN,2,236,0,0
1709,1709,62,1,single,unknown,2,true,-1,2733,UNKNOWN,2,221,0,0
1710,1710,5,2,single,unknown,2,false,-1,2833,UNKNOWN,2,2886,0,0
1711,1711,86,2,single,unknown,2,true,-1,2800,UNKNOWN,2,2244,0,0
1712,1712,18,1,single,unknown,2,true,-1,1533,UNKNOWN,2,2899,0,0
1713,1713,90,2,single,unknown,2,true,-1,1750,UNKNOWN,2,2078,0,0
1714,1714,56,2,single,unknown,2,true,-1,3300,UNKNOWN,2,1731,0,0
1715,1715,57,1,single,unknown,2,true,-1,2733,UNKNOWN,2,2976,0,0
1716,1716,15,2,single,unknown,2,false,-1,3400,UNKNOWN,2,1406,0,0
1717,1717,45,1,single,unknown,2,true,-1,1750,UNKNOWN,2,352,0,0
1718,1718,38,2,single,unknown,2,true,-1,1952,UNKNOWN,2,3399,0,0
1719,1719,27,1,single,unknown,2,true,-1,2733,UNKNOWN,2,557,0,0
1720,1720,55,1,single,unknown,2,true,-1,1750,UNKNOWN,2,662,0,0
1721,1721,45,1,single,unknown,2,true,-1,1269,UNKNOWN,2,1532,0,0
1722,1722,48,1,single,unknown,2,true,-1,1556,UNKNOWN,2,1991,2,0
1723,1723,67,2,single,unknown,2,true,-1,2200,UNKNOWN,2,2277,0,0
1724,1724,8,2,single,unknown,2,false,-1,2429,UNKNOWN,2,1505,0,0
1725,1725,24,1,single,unknown,2,true,-1,467,UNKNOWN,2,1483,0,0
1726,1726,44,2,single,unknown,2,true,-1,1556,UNKNOWN,2,1708,0,0
1727,1727,30,1,single,unknown,2,true,-1,2278,UNKNOWN,2,849,0,0
1728,1728,3,2,single,unknown,2,false,-1,2278,UNKNOWN,2,2793,0,0
1729,1729,67,2,single,unknown,2,true,-1,5100,UNKNOWN,2,519,0,0
1730,1730,19,1,single,unknown,2,true,-1,700,UNKNOWN,2,1417,0,0
1731,1731,4,2,single,unknown,2,false,-1,2905,UNKNOWN,2,653,0,0
1732,1732,43,1,single,unknown,2,true,-1,1750,UNKNOWN,2,2866,0,0
1733,1733,24,1,single,unknown,2,true,-1,3400,UNKNOWN,2,422,0,0
1734,1734,43,1,single,unknown,2,true,-1,632,UNKNOWN,2,846,0,0
1735,1735,14,2,single,unknown,2,false,-1,3050,UNKNOWN,2,3140,0,0
1736,1736,35,1,single,unknown,2,true,-1,1952,UNKNOWN,2,2090,0,0
1737,1737,12,2,single,unknown,2,false,-1,2040,UNKNOWN,2,793,0,0
1738,1738,46,2,single,unknown,2,true,-1,2429,UNKNOWN,2,1394,0,0
1739,1739,25,1,single,unknown,2,true,-1,4100,UNKNOWN,2,452,0,0
1740,1740,45,1,single,unknown,2,true,-1,1200,UNKNOWN,2,1877,0,0
1741,1741,40,1,single,unknown,2,true,-1,2429,UNKNOWN,2,1456,0,0
1742,1742,34,2,single,unknown,2,true,-1,6100,UNKNOWN,2,1758,0,0
1743,1743,30,1,single,unknown,2,true,-1,700,UNKNOWN,2,3406,0,0
1744,1744,61,1,single,unknown,2,true,-1,1750,UNKNOWN,2,581,0,0
1745,1745,58,1,single,unknown,2,true,-1,2200,UNKNOWN,2,1626,0,0
1746,1746,39,2,single,unknown,2,true,-1,1708,UNKNOWN,2,870,0,0
1747,1747,40,1,single,unknown,2,true,-1,3400,UNKNOWN,2,2675,0,0
1748,1748,68,2,single,unknown,2,true,-1,1200,UNKNOWN,2,2077,0,0
1749,1749,55,1,single,unknown,2,true,-1,2733,UNKNOWN,2,791,0,0
1750,1750,42,1,single,unknown,2,true,-1,3400,UNKNOWN,2,1103,0,0
1751,1751,31,1,single,unknown,2,true,-1,2300,UNKNOWN,2,2494,0,0
1752,1752,21,1,single,unknown,2,true,-1,1200,UNKNOWN,2,3215,0,0
1753,1753,22,1,single,unknown,2,true,-1,2200,UNKNOWN,2,2909,0,0
1754,1754,31,1,single,unknown,2,true,-1,250,UNKNOWN,2,824,0,0
1755,1755,41,1,single,unknown,2,true,-1,2300,UNKNOWN,2,2025,0,0
1756,1756,41,1,single,unknown,2,true,-1,2429,UNKNOWN,2,370,0,0
1757,1757,6,2,single,unknown,2,false,-1,2542,UNKNOWN,2,1028,0,0
1758,1758,46,1,single,unknown,2,true,-1,2905,UNKNOWN,2,1274,0,0
1759,1759,54,1,single,unknown,2,true,-1,2733,UNKNOWN,2,2499,0,0
1760,1760,47,1,single,unknown,2,true,-1,2200,UNKNOWN,2,98,0,0
1761,1761,20,1,single,unknown,2,true,-1,2733,UNKNOWN,2,747,0,0
1762,1762,1,2,single,unknown,2,false,-1,750,UNKNOWN,2,431,0,0
1763,1763,35,1,single,unknown,2,true,-1,1200,UNKNOWN,2,1709,0,0
1764,1764,16,2,single,unknown,2,false,-1,2440,UNKNOWN,2,487,0,0
1765,1765,10,2,single,unknown,2,false,-1,2429,UNKNOWN,2,708,0,0
1766,1766,53,1,single,unknown,2,true,-1,2733,UNKNOWN,2,3305,0,0
1767,1767,71,2,single,unknown,2,true,-1,1533,UNKNOWN,2,1886,2,0
1768,1768,52,2,single,unknown,2,true,-1,875,UNKNOWN,2,2753,0,0
1769,1769,58,2,single,unknown,2,true,-1,1533,UNKNOWN,2,2672,0,0
1770,1770,88,2,single,unknown,2,true,-1,1867,UNKNOWN,2,2332,2,0
1771,1771,38,2,single,unknown,2,true,-1,1750,UNKNOWN,2,1922,0,0
1772,1772,18,2,single,unknown,2,true,-1,3389,UNKNOWN,2,2124,0,0
1773,1773,71,2,single,unknown,2,true,-1,2200,UNKNOWN,2,179,0,0
1774,1774,58,1,single,unknown,2,true,-1,1200,UNKNOWN,2,570,0,0
1775,1775,61,1,single,unknown,2,true,-1,1867,UNKNOWN,2,1494,0,0
1776,1776,33,1,single,unknown,2,true,-1,3300,UNKNOWN,2,3027,0,0
1777,1777,61,1,single,unknown,2,true,-1,1533,UNKNOWN,2,327,0,0
1778,1778,75,2,single,unknown,2,true,-1,4067,UNKNOWN,2,120,0,0
1779,1779,46,1,single,unknown,2,true,-1,1833,UNKNOWN,2,513,0,0
1780,1780,38,2,single,unknown,2,true,-1,4100,UNKNOWN,2,3198,0,0
1781,1781,63,2,single,unknown,2,true,-1,1533,UNKNOWN,2,2145,0,0
1782,1782,52,1,single,unknown,2,true,-1,1167,UNKNOWN,2,1379,0,0
1783,1783,82,2,single,unknown,2,true,-1,2733,UNKNOWN,2,406,0,0
1784,1784,29,1,single,unknown,2,true,-1,2278,UNKNOWN,2,2133,0,0
1785,1785,28,2,single,unknown,2,true,-1,800,UNKNOWN,2,2858,0,0
1786,1786,19,1,single,unknown,2,true,-1,1275,UNKNOWN,2,1845,0,0
1787,1787,35,1,single,unknown,2,true,-1,2278,UNKNOWN,2,2125,0,0
1788,1788,59,1,single,unknown,2,true,-1,1533,UNKNOWN,2,575,2,0
1789,1789,90,2,single,unknown,2,true,-1,1533,UNKNOWN,2,2219,0,0
1790,1790,28,1,single,unknown,2,true,-1,1750,UNKNOWN,2,2229,0,0
1791,1791,6,2,single,unknown,2,false,-1,1333,UNKNOWN,2,578,0,0
1792,1792,64,1,single,unknown,2,true,-1,1750,UNKNOWN,2,2721,0,0
1793,1793,32,2,single,unknown,2,true,-1,2733,UNKNOWN,2,3063,0,0
1794,1794,24,1,single,unknown,2,true,-1,800,UNKNOWN,2,89,0,0
1795,1795,56,2,single,unknown,2,true,-1,3300,UNKNOWN,2,330,0,0
1796,1796,22,1,single,unknown,2,true,-1,700,UNKNOWN,2,2265,0,0
1797,1797,21,1,single,unknown,2,true,-1,800,UNKNOWN,2,2334,0,0
1798,1798,98,2,single,unknown,2,true,-1,1533,UNKNOWN,2,503,0,0
1799,1799,29,1,single,unknown,2,true,-1,2200,UNKNOWN,2,3230,0,0
1800,1800,21,1,single,unknown,2,true,-1,1200,UNKNOWN,2,3163,0,0
1801,1801,68,2,single,unknown,2,true,-1,1533,UNKNOWN,2,339,0,0
1802,1802,47,1,single,unknown,2,true,-1,3050,UNKNOWN,2,1856,0,0
1803,1803,36,1,single,unknown,2,true,-1,2300,UNKNOWN,2,2941,0,0
1804,1804,74,2,single,unknown,2,true,-1,2200,UNKNOWN,2,3204,0,0
1805,1805,50,1,single,unknown,2,true,-1,1200,UNKNOWN,2,1504,0,0
1806,1806,4,2,single,unknown,2,false,-1,2429,UNKNOWN,2,49,0,0
1807,1807,18,1,single,unknown,2,true,-1,1400,UNKNOWN,2,1965,0,0
1808,1808,46,1,single,unknown,2,true,-1,1783,UNKNOWN,2,612,0,0
1809,1809,21,1,single,unknown,2,true,-1,767,UNKNOWN,2,2886,0,0
1810,1810,47,2,single,unknown,2,true,-1,1571,UNKNOWN,2,3412,0,0
1811,1811,47,1,single,unknown,2,true,-1,2200,UNKNOWN,2,3310,0,0
1812,1812,55,1,single,unknown,2,true,-1,6100,UNKNOWN,2,3178,0,0
1813,1813,10,2,single,unknown,2,false,-1,2278,UNKNOWN,2,1629,0,0
1814,1814,52,1,single,unknown,2,true,-1,2733,UNKNOWN,2,2483,0,0
1815,1815,59,1,single,unknown,2,true,-1,5100,UNKNOWN,2,926,0,0
1816,1816,28,1,single,unknown,2,true,-1,1750,UNKNOWN,2,752,0,0
1817,1817,13,2,single,unknown,2,false,-1,2217,UNKNOWN,2,1141,0,0
1818,1818,46,1,single,unknown,2,true,-1,625,UNKNOWN,2,892,0,0
1819,1819,40,1,single,unknown,2,true,-1,250,UNKNOWN,2,3174,2,0
1820,1820,4,2,single,unknown,2,false,-1,2429,UNKNOWN,2,1380,0,0
1821,1821,68,2,single,unknown,2,true,-1,4067,UNKNOWN,2,446,0,0
1822,1822,54,1,single,unknown,2,true,-1,700,UNKNOWN,2,1046,2,0
1823,1823,59,1,single,unknown,2,true,-1,1200,UNKNOWN,2,1270,0,0
1824,1824,52,2,single,unknown,2,true,-1,1750,UNKNOWN,2,3030,0,0
1825,1825,34,1,single,unknown,2,true,-1,1167,UNKNOWN,2,3399,0,0
1826,1826,33,1,single,unknown,2,true,-1,2429,UNKNOWN,2,2011,0,0
1827,1827,55,1,single,unknown,2,true,-1,1000,UNKNOWN,2,2792,0,0
1828,1828,27,1,single,unknown,2,true,-1,2733,UNKNOWN,2,2107,0,0
1829,1829,90,2,single,unknown,2,true,-1,1167,UNKNOWN,2,1277,0,0
1830,1830,48,2,single,unknown,2,true,-1,1700,UNKNOWN,2,2291,0,0
1831,1831,26,1,single,unknown,2,true,-1,2278,UNKNOWN,2,2147,0,0
1832,1832,46,2,single,unknown,2,true,-1,3400,UNKNOWN,2,604,0,0
1833,1833,35,1,single,unknown,2,true,-1,1200,UNKNOWN,2,3208,0,0
1834,1834,66,2,single,unknown,2,true,-1,2200,UNKNOWN,2,2900,0,0
1835,1835,64,1,single,unknown,2,true,-1,1867,UNKNOWN,2,247,0,0
1836,1836,45,2,single,unknown,2,true,-1,2833,UNKNOWN,2,425,0,0
1837,1837,96,2,single,unknown,2,true,-1,1750,UNKNOWN,2,1398,2,0
1838,1838,40,2,single,unknown,2,true,-1,1571,UNKNOWN,2,448,0,0
1839,1839,53,1,single,unknown,2,true,-1,2800,UNKNOWN,2,2830,0,0
1840,1840,67,2,single,unknown,2,true,-1,1200,UNKNOWN,2,2982,0,0
1841,1841,98,2,single,unknown,2,true,-1,2300,UNKNOWN,2,2639,0,0
1842,1842,98,2,single,unknown,2,true,-1,1867,UNKNOWN,2,2053,2,0
1843,1843,52,1,single,unknown,2,true,-1,2040,UNKNOWN,2,2258,0,0
1844,1844,26,1,single,unknown,2,true,-1,1533,UNKNOWN,2,804,0,0
1845,1845,91,2,single,unknown,2,true,-1,2733,UNKNOWN,2,2083,2,0
1846,1846,59,1,single,unknown,2,true,-1,2733,UNKNOWN,2,2857,0,0
1847,1847,75,2,single,unknown,2,true,-1,1167,UNKNOWN,2,3105,0,0
1848,1848,31,1,single,unknown,2,true,-1,1533,UNKNOWN,2,1287,0,0
1849,1849,14,2,single,unknown,2,false,-1,1821,UNKNOWN,2,1651,0,0
1850,1850,8,2,single,unknown,2,false,-1,1571,UNKNOWN,2,1214,0,0
1851,1851,47,1,single,unknown,2,true,-1,1556,UNKNOWN,2,2786,0,0
1852,1852,53,1,single,unknown,2,true,-1,250,UNKNOWN,2,591,0,0
1853,1853,21,1,single,unknown,2,true,-1,2652,UNKNOWN,2,1036,0,0
1854,1854,18,1,single,unknown,2,true,-1,1167,UNKNOWN,2,1400,2,0
1855,1855,19,2,single,unknown,2,true,-1,3050,UNKNOWN,2,822,0,0
1856,1856,30,1,single,unknown,2,true,-1,4100,UNKNOWN,2,2245,0,0
1857,1857,62,1,single,unknown,2,true,-1,2300,UNKNOWN,2,2018,0,0
1858,1858,28,1,single,unknown,2,true,-1,1533,UNKNOWN,2,525,0,0
1859,1859,46,2,single,unknown,2,true,-1,2050,UNKNOWN,2,2539,0,0
1860,1860,26,1,single,unknown,2,true,-1,2733,UNKNOWN,2,1622,0,0
1861,1861,16,2,single,unknown,2,false,-1,761,UNKNOWN,2,2963,0,0
1862,1862,36,1,single,unknown,2,true,-1,1750,UNKNOWN,2,970,0,0
1863,1863,53,1,single,unknown,2,true,-1,6100,UNKNOWN,2,2306,0,0
1864,1864,90,2,single,unknown,2,true,-1,1533,UNKNOWN,2,1536,0,0
1865,1865,13,2,single,unknown,2,false,-1,1577,UNKNOWN,2,553,0,0
1866,1866,85,2,single,unknown,2,true,-1,1200,UNKNOWN,2,2490,2,0
1867,1867,15,2,single,unknown,2,false,-1,1650,UNKNOWN,2,771,0,0
1868,1868,94,2,single,unknown,2,true,-1,1200,UNKNOWN,2,3240,2,0
1869,1869,60,1,single,unknown,2,true,-1,1533,UNKNOWN,2,1233,0,0
1870,1870,92,2,single,unknown,2,true,-1,1167,UNKNOWN,2,1471,0,0
1871,1871,3,2,single,unknown,2,false,-1,2278,UNKNOWN,2,910,2,0
1872,1872,24,1,single,unknown,2,true,-1,1167,UNKNOWN,2,1123,0,0
1873,1873,10,2,single,unknown,2,false,-1,2905,UNKNOWN,2,310,0,0
1874,1874,36,1,single,unknown,2,true,-1,2733,UNKNOWN,2,2733,0,0
1875,1875,39,1,single,unknown,2,true,-1,1769,UNKNOWN,2,1689,0,0
1876,1876,99,2,single,unknown,2,true,-1,1200,UNKNOWN,2,2500,2,0
1877,1877,92,2,single,unknown,2,true,-1,2300,UNKNOWN,2,1927,0,0
1878,1878,6,2,single,unknown,2,false,-1,1952,UNKNOWN,2,3414,0,0
1879,1879,3,2,single,unknown,2,false,-1,2429,UNKNOWN,2,676,0,0
1880,1880,63,1,single,unknown,2,true,-1,700,UNKNOWN,2,3016,0,0
1881,1881,70,2,single,unknown,2,true,-1,2733,UNKNOWN,2,2276,2,0
1882,1882,28,2,single,unknown,2,true,-1,2800,UNKNOWN,2,316,0,0
1883,1883,91,2,single,unknown,2,true,-1,1167,UNKNOWN,2,395,0,0
1884,1884,21,1,single,unknown,2,true,-1,800,UNKNOWN,2,1898,2,0
1885,1885,34,1,single,unknown,2,true,-1,2300,UNKNOWN,2,2182,0,0
1886,1886,18,1,single,unknown,2,true,-1,800,UNKNOWN,2,700,0,0
1887,1887,74,2,single,unknown,2,true,-1,4100,UNKNOWN,2,1414,0,0
1888,1888,55,2,single,unknown,2,true,-1,1952,UNKNOWN,2,1766,0,0
1889,1889,16,2,single,unknown,2,true,-1,1167,UNKNOWN,2,3045,0,0
1890,1890,29,1,single,unknown,2,true,-1,250,UNKNOWN,2,3408,0,0
1891,1891,45,1,single,unknown,2,true,-1,1783,UNKNOWN,2,2059,0,0
1892,1892,80,2,single,unknown,2,true,-1,2733,UNKNOWN,2,3041,0,0
1893,1893,26,1,single,unknown,2,true,-1,700,UNKNOWN,2,2002,0,0
1894,1894,30,1,single,unknown,2,true,-1,3300,UNKNOWN,2,256,0,0
1895,1895,97,2,single,unknown,2,true,-1,2300,UNKNOWN,2,1086,0,0
1896,1896,58,1,single,unknown,2,true,-1,3400,UNKNOWN,2,2258,0,0
1897,1897,15,2,single,unknown,2,false,-1,2440,UNKNOWN,2,2734,0,0
1898,1898,64,2,single,unknown,2,true,-1,1533,UNKNOWN,2,1932,0,0
1899,1899,22,1,single,unknown,2,true,-1,2200,UNKNOWN,2,2245,0,0
1900,1900,91,2,single,unknown,2,true,-1,2733,UNKNOWN,2,1349,2,0
1901,1901,85,2,single,unknown,2,true,-1,2733,UNKNOWN,2,3190,2,0
1902,1902,51,1,single,unknown,2,true,-1,1179,UNKNOWN,2,2478,0,0
1903,1903,17,2,single,unknown,2,false,-1,1640,UNKNOWN,2,1344,0,0
1904,1904,3,2,single,unknown,2,false,-1,2429,UNKNOWN,2,357,0,0
1905,1905,49,1,single,unknown,2,true,-1,2733,UNKNOWN,2,2211,0,0
1906,1906,54,1,single,unknown,2,true,-1,4100,UNKNOWN,2,811,0,0
1907,1907,30,1,single,unknown,2,true,-1,667,UNKNOWN,2,1071,0,0
1908,1908,40,2,single,unknown,2,true,-1,1952,UNKNOWN,2,2643,0,0
1909,1909,4,2,single,unknown,2,false,-1,1952,UNKNOWN,2,1189,0,0
1910,1910,8,2,single,unknown,2,false,-1,2833,UNKNOWN,2,1157,0,0
1911,1911,40,1,single,unknown,2,true,-1,4100,UNKNOWN,2,3007,0,0
1912,1912,42,1,single,unknown,2,true,-1,1952,UNKNOWN,2,1293,0,0
1913,1913,24,1,single,unknown,2,true,-1,700,UNKNOWN,2,3112,0,0
1914,1914,34,1,single,unknown,2,true,-1,2346,UNKNOWN,2,3281,0,0
1915,1915,37,2,single,unknown,2,true,-1,3389,UNKNOWN,2,2207,0,0
1916,1916,28,1,single,unknown,2,true,-1,1533,UNKNOWN,2,1061,0,0
1917,1917,90,2,single,unknown,2,true,-1,1750,UNKNOWN,2,1335,0,0
1918,1918,18,1,single,unknown,2,true,-1,700,UNKNOWN,2,2950,0,0
1919,1919,44,1,single,unknown,2,true,-1,1167,UNKNOWN,2,2327,0,0
1920,1920,62,1,single,unknown,2,true,-1,2300,UNKNOWN,2,173,0,0
1921,1921,71,2,single,unknown,2,true,-1,2733,UNKNOWN,2,868,0,0
1922,1922,26,1,single,unknown,2,true,-1,3389,UNKNOWN,2,3155,0,0
1923,1923,91,2,single,unknown,2,true,-1,2300,UNKNOWN,2,808,0,0
1924,1924,50,1,single,unknown,2,true,-1,1533,UNKNOWN,2,3061,0,0
1925,1925,25,1,single,unknown,2,true,-1,2300,UNKNOWN,2,3373,0,0
1926,1926,69,2,single,unknown,2,true,-1,1533,UNKNOWN,2,1180,0,0
1927,1927,66,2,single,unknown,2,true,-1,1867,UNKNOWN,2,1004,0,0
1928,1928,32,1,single,unknown,2,true,-1,1833,UNKNOWN,2,1380,0,0
1929,1929,78,2,single,unknown,2,true,-1,2200,UNKNOWN,2,729,0,0
1930,1930,22,2,single,unknown,2,true,-1,1200,UNKNOWN,2,1440,0,0
1931,1931,64,1,single,unknown,2,true,-1,6100,UNKNOWN,2,1457,0,0
1932,1932,24,1,single,unknown,2,true,-1,1150,UNKNOWN,2,886,0,0
1933,1933,6,2,single,unknown,2,false,-1,2905,UNKNOWN,2,2692,0,0
1934,1934,52,1,single,unknown,2,true,-1,1200,UNKNOWN,2,1364,2,0
1935,1935,26,1,single,unknown,2,true,-1,1750,UNKNOWN,2,1041,0,0
1936,1936,28,1,single,unknown,2,true,-1,1556,UNKNOWN,2,1238,0,0
1937,1937,72,2,single,unknown,2,true,-1,1867,UNKNOWN,2,3193,0,0
1938,1938,25,2,single,unknown,2,true,-1,920,UNKNOWN,2,2668,0,0
1939,1939,61,1,single,unknown,2,true,-1,1750,UNKNOWN,2,3168,2,0
1940,1940,27,1,single,unknown,2,true,-1,1750,UNKNOWN,2,1352,0,0
1941,1941,29,1,single,unknown,2,true,-1,2200,UNKNOWN,2,2894,0,0
1942,1942,43,1,single,unknown,2,true,-1,1167,UNKNOWN,2,492,0,0
1943,1943,66,2,single,unknown,2,true,-1,700,UNKNOWN,2,2117,2,0
1944,1944,37,1,single,unknown,2,true,-1,1867,UNKNOWN,2,2532,0,0
1945,1945,29,1,single,unknown,2,true,-1,700,UNKNOWN,2,586,0,0
1946,1946,60,1,single,unknown,2,true,-1,2733,UNKNOWN,2,2969,0,0
1947,1947,4,2,single,unknown,2,false,-1,1556,UNKNOWN,2,2696,0,0
1948,1948,85,2,single,unknown,2,true,-1,800,UNKNOWN,2,2875,0,0
1949,1949,40,1,single,unknown,2,true,-1,2200,UNKNOWN,2,1899,0,0
1950,1950,3,2,single,unknown,2,false,-1,1571,UNKNOWN,2,74,0,0
1951,1951,28,2,single,unknown,2,true,-1,1571,UNKNOWN,2,753,0,0
1952,1952,65,2,single,unknown,2,true,-1,1167,UNKNOWN,2,2910,2,0
1953,1953,60,1,single,unknown,2,true,-1,1533,UNKNOWN,2,2983,0,0
1954,1954,7,2,single,unknown,2,false,-1,2538,UNKNOWN,2,2185,0,0
1955,1955,97,2,single,unknown,2,true,-1,2733,UNKNOWN,2,3006,0,0
1956,1956,41,1,single,unknown,2,true,-1,700,UNKNOWN,2,1401,0,0
1957,1957,14,2,single,unknown,2,false,-1,2542,UNKNOWN,2,2133,0,0
1958,1958,82,2,single,unknown,2,true,-1,2733,UNKNOWN,2,3191,0,0
1959,1959,20,1,single,unknown,2,true,-1,1200,UNKNOWN,2,2995,0,0
1960,1960,1,2,single,unknown,2,false,-1,2278,UNKNOWN,2,1916,0,0
1961,1961,60,1,single,unknown,2,true,-1,2733,UNKNOWN,2,3280,0,0
1962,1962,64,1,single,unknown,2,true,-1,4100,UNKNOWN,2,2349,0,0
1963,1963,35,1,single,unknown,2,true,-1,1750,UNKNOWN,2,1871,0,0
1964,1964,39,1,single,unknown,2,true,-1,2300,UNKNOWN,2,1669,0,0
1965,1965,17,2,single,unknown,2,false,-1,1650,UNKNOWN,2,2663,0,0
1966,1966,9,2,single,unknown,2,false,-1,1375,UNKNOWN,2,1478,0,0
1967,1967,4,2,single,unknown,2,false,-1,2429,UNKNOWN,2,68,0,0
1968,1968,67,2,single,unknown,2,true,-1,1167,UNKNOWN,2,3043,0,0
1969,1969,85,2,single,unknown,2,true,-1,4100,UNKNOWN,2,3065,0,0
1970,1970,16,2,single,unknown,2,false,-1,3050,UNKNOWN,2,2226,0,0
1971,1971,38,1,single,unknown,2,true,-1,3300,UNKNOWN,2,1724,0,0
1972,1972,53,1,single,unknown,2,true,-1,2652,UNKNOWN,2,1860,0,0
1973,1973,36,1,single,unknown,2,true,-1,1533,UNKNOWN,2,2129,0,0
1974,1974,40,2,single,unknown,2,true,-1,1577,UNKNOWN,2,1968,0,0
1975,1975,5,2,single,unknown,2,false,-1,1952,UNKNOWN,2,2187,0,0
1976,1976,12,2,single,unknown,2,false,-1,1150,UNKNOWN,2,2367,0,0
1977,1977,51,1,single,unknown,2,true,-1,1750,UNKNOWN,2,1447,2,0
1978,1978,35,2,single,unknown,2,true,-1,2429,UNKNOWN,2,1448,0,0
1979,1979,25,2,single,unknown,2,true,-1,1556,UNKNOWN,2,3436,0,0
1980,1980,36,1,single,unknown,2,true,-1,2429,UNKNOWN,2,440,0,0
1981,1981,32,1,single,unknown,2,true,-1,2300,UNKNOWN,2,542,0,0
